rollout/ep_rew_mean,rollout/ep_len_mean,time/fps,time/total_timesteps,time/iterations,time/time_elapsed,train/approx_kl,train/entropy_loss,train/n_updates,train/loss,train/clip_fraction,train/explained_variance,train/policy_gradient_loss,train/std,train/value_loss,train/learning_rate,train/clip_range
412.51068044,757.81,467,671744,82,1435,0.01819906,-18.582340675592423,810,2.5729715824127197,0.2082763671875,0.9004068374633789,-0.03767557911633048,1.1408326625823975,7.0404522031545635,0.0003,0.2
412.1960318200001,754.6,469,679936,83,1448,0.019618426,-18.617867475748064,820,2.498882532119751,0.21396484375,0.8870224356651306,-0.03784021528990707,1.1441149711608887,6.310985348373651,0.0003,0.2
412.17344033999984,750.43,470,688128,84,1461,0.014999431,-18.64241355061531,830,4.830921173095703,0.184619140625,0.8545767664909363,-0.035685336698952595,1.1459988355636597,12.058177283406257,0.0003,0.2
403.26690127,731.42,472,696320,85,1475,0.028082317,-18.667052185535432,840,1.63367760181427,0.2809326171875,0.8432613611221313,-0.039524102310679154,1.149484395980835,5.589998111873865,0.0003,0.2
408.21709912,739.66,473,704512,86,1487,0.017196342,-18.69896230697632,850,2.935995101928711,0.19404296875,0.8900925517082214,-0.03736880290671252,1.1524194478988647,9.06450966373086,0.0003,0.2
406.53832962,736.06,475,712704,87,1499,0.040156238,-18.749307298660277,860,1.5700318813323975,0.4039794921875,0.7512450218200684,-0.03820899577767704,1.1582549810409546,2.8624956130981447,0.0003,0.2
415.6223228700001,750.87,476,720896,88,1512,0.023488682,-18.753750586509703,870,1.0248677730560303,0.25225830078125,0.841484546661377,-0.03894489405065542,1.1562395095825195,4.159098399430514,0.0003,0.2
413.64663511,743.9,477,729088,89,1525,0.019236013,-18.772976285219194,880,2.959826946258545,0.225439453125,0.8906819820404053,-0.0382118229434127,1.159110188484192,7.013276897370815,0.0003,0.2
406.49335589000003,728.26,479,737280,90,1538,0.014560219,-18.814151632785798,890,2.923588752746582,0.1728759765625,0.8498020172119141,-0.035124580081901516,1.1634554862976074,11.845889104902744,0.0003,0.2
411.95228381,735.54,480,745472,91,1551,0.019134443,-18.830063551664352,900,3.4838805198669434,0.2275634765625,0.9121572971343994,-0.039645455856953046,1.1646825075149536,8.191737533360719,0.0003,0.2
418.47349735999995,744.79,482,753664,92,1563,0.019849818,-18.85913563966751,910,4.025688648223877,0.22138671875,0.8457594513893127,-0.03725167131633498,1.1683322191238403,9.402561828494072,0.0003,0.2
415.54985918000006,738.08,483,761856,93,1576,0.01820326,-18.90389191508293,920,5.886435031890869,0.20816650390625,0.881979763507843,-0.03755903938581469,1.1732814311981201,12.040388621389866,0.0003,0.2
418.72919924000007,741.7,484,770048,94,1589,0.025135145,-18.942271053791046,930,2.9990549087524414,0.2717041015625,0.8737508058547974,-0.03743534988097963,1.1761609315872192,7.364987087249756,0.0003,0.2
425.32047351,749.69,485,778240,95,1602,0.027927238,-18.975237280130386,940,1.1464003324508667,0.31483154296875,0.9166054129600525,-0.040751005927450026,1.1795868873596191,5.340847729891538,0.0003,0.2
433.4903857500001,761.97,487,786432,96,1614,0.025035078,-19.01705726981163,950,3.995077610015869,0.26739501953125,0.8278787136077881,-0.03858555957558565,1.1841212511062622,7.769716825336218,0.0003,0.2
437.74671515000017,766.79,488,794624,97,1627,0.06225203,-19.07179400920868,960,0.5157903432846069,0.53818359375,0.3568698763847351,-0.04752564880036516,1.1887648105621338,1.9378300573676825,0.0003,0.2
445.04740358000004,776.54,489,802816,98,1640,0.023028571,-19.08001689314842,970,0.5993380546569824,0.2541015625,0.8778914213180542,-0.038619089928397445,1.1874898672103882,2.7101883005350826,0.0003,0.2
451.99269906999984,785.88,490,811008,99,1652,0.014941416,-19.096490865945817,980,1.0848710536956787,0.1748046875,0.8918275237083435,-0.03248888481175527,1.1918643712997437,5.291645382717252,0.0003,0.2
457.6218380700001,794.52,491,819200,100,1665,0.011683193,-19.117964458465575,990,2.6623570919036865,0.13818359375,0.8736317157745361,-0.030920891342975664,1.192746877670288,9.101062124222517,0.0003,0.2
461.6564782,798.52,493,827392,101,1678,0.021316122,-19.135098588466644,1000,2.7787981033325195,0.2276123046875,0.8713984489440918,-0.03390205614123261,1.1941152811050415,5.141553343832493,0.0003,0.2
471.52992904999996,812.65,494,835584,102,1690,0.027909435,-19.159659373760224,1010,0.6069214344024658,0.25958251953125,0.8394815325737,-0.03557333559292601,1.1980232000350952,3.461539341136813,0.0003,0.2
478.2785181800001,820.89,495,843776,103,1703,0.02721172,-19.18062087893486,1020,3.8305466175079346,0.26533203125,0.8747384548187256,-0.030326417506876167,1.1991890668869019,4.065239372104406,0.0003,0.2
477.37141735999995,816.59,496,851968,104,1716,0.023540221,-19.20994911789894,1030,0.9843413233757019,0.24937744140625,0.886374831199646,-0.039899167328258045,1.2022744417190552,4.366138241812587,0.0003,0.2
472.35010514000004,805.59,497,860160,105,1730,0.0136246905,-19.24239537715912,1040,2.6315829753875732,0.1611083984375,0.8459534645080566,-0.03360019483006908,1.2065235376358032,9.75278152152896,0.0003,0.2
466.48919446999986,793.63,498,868352,106,1742,0.024501557,-19.269841921329498,1050,0.9517974853515625,0.26334228515625,0.8904719352722168,-0.035086403929744846,1.208101749420166,4.635983623564243,0.0003,0.2
456.30518691000003,775.16,499,876544,107,1755,0.030655978,-19.30218612551689,1060,0.9603896141052246,0.30340576171875,0.9199731349945068,-0.03868261140378308,1.2114516496658325,3.256131159514189,0.0003,0.2
454.32616697000014,772.31,500,884736,108,1768,0.01772438,-19.335147887468338,1070,1.8448739051818848,0.1966552734375,0.8449194431304932,-0.03363050369516714,1.216253638267517,9.143878801167011,0.0003,0.2
460.2126802000001,778.78,501,892928,109,1781,0.02727415,-19.367993944883345,1080,3.440506935119629,0.2663818359375,0.9008750915527344,-0.03478365331829991,1.2176557779312134,5.566103329509497,0.0003,0.2
448.69471434999997,759.01,502,901120,110,1794,0.016636781,-19.391939508914948,1090,2.440173864364624,0.19326171875,0.8795825839042664,-0.03421218723960919,1.2217422723770142,9.458600883185863,0.0003,0.2
443.36352962999996,747.08,503,909312,111,1806,0.016253086,-19.42445346713066,1100,4.632134914398193,0.19150390625,0.8368788361549377,-0.03571354218292981,1.22432541847229,12.384433425962925,0.0003,0.2
446.60571167999996,751.02,504,917504,112,1819,0.021054972,-19.439617770910264,1110,3.6163880825042725,0.238916015625,0.8819085359573364,-0.04031278584006941,1.2249795198440552,9.501997058093547,0.0003,0.2
448.97838752999996,753.17,505,925696,113,1832,0.027267085,-19.473856353759764,1120,3.7379181385040283,0.27510986328125,0.8711074590682983,-0.03641563320779824,1.2303580045700073,7.306403620541095,0.0003,0.2
450.07027610000006,753.27,506,933888,114,1844,0.025741149,-19.52480877041817,1130,1.9396213293075562,0.2788330078125,0.8773902058601379,-0.036011961616168264,1.2339863777160645,5.251177094131708,0.0003,0.2
433.54238191,725.16,506,942080,115,1858,0.028651772,-19.545376259088517,1140,3.8914406299591064,0.32352294921875,0.8579474687576294,-0.034412018588773206,1.2375482320785522,7.612581375613809,0.0003,0.2
441.55215617999994,737.25,507,950272,116,1871,0.018260434,-19.59140563607216,1150,3.387939453125,0.22381591796875,0.8990952372550964,-0.03617264492786489,1.2414213418960571,11.198216465115546,0.0003,0.2
