rollout/ep_rew_mean,time/time_elapsed,rollout/ep_len_mean,time/iterations,time/fps,time/total_timesteps,train/policy_gradient_loss,train/approx_kl,train/clip_range,train/clip_fraction,train/entropy_loss,train/value_loss,train/explained_variance,train/std,train/loss,train/n_updates,train/learning_rate
32.05356058,668,122.36,26,318,212992,-0.045327850836474684,0.016815528,0.2,0.2101318359375,-17.339902573823927,10.466853930056095,0.8690036535263062,1.0255094766616821,4.244470596313477,250,0.0003
36.34959518000001,688,131.39,27,321,221184,-0.044727229985437586,0.01715253,0.2,0.2033935546875,-17.346469324827194,11.469370278716088,0.8710240125656128,1.027902603149414,4.902577877044678,260,0.0003
40.39817236,707,141.38,28,324,229376,-0.04508101520041237,0.017509282,0.2,0.19981689453125,-17.354635810852052,10.962753853201866,0.86379075050354,1.0280908346176147,4.49785041809082,270,0.0003
41.640708020000005,725,143.41,29,327,237568,-0.04540161192708183,0.017696282,0.2,0.21153564453125,-17.363284039497376,10.326750226318836,0.8756625652313232,1.0295647382736206,5.160680770874023,280,0.0003
46.091394890000004,743,154.4,30,330,245760,-0.04618496691218752,0.017606461,0.2,0.20435791015625,-17.38213282227516,11.130149161815643,0.8760823607444763,1.0307408571243286,5.565603256225586,290,0.0003
49.974266979999996,761,165.77,31,333,253952,-0.04420147288110456,0.01688701,0.2,0.2055419921875,-17.388773930072784,11.446615970134735,0.8648702502250671,1.031518816947937,5.192812919616699,300,0.0003
57.543767639999984,777,179.93,32,337,262144,-0.0452071734740457,0.017455896,0.2,0.211572265625,-17.407988339662552,13.086012762784957,0.8574585318565369,1.033417820930481,5.312520503997803,310,0.0003
65.31033221000001,793,201.94,33,340,270336,-0.04567575729743112,0.017337319,0.2,0.20892333984375,-17.423788017034532,11.932088653743268,0.8598389625549316,1.0341099500656128,5.660019874572754,320,0.0003
68.83935632,809,211.22,34,343,278528,-0.04432530609192327,0.016480166,0.2,0.19752197265625,-17.437740170955657,14.267043888568878,0.8608354926109314,1.0363088846206665,5.153654098510742,330,0.0003
77.29580339,824,231.14,35,347,286720,-0.044122398153558604,0.018285345,0.2,0.20548095703125,-17.476980942487717,13.345610538125039,0.8589383363723755,1.0401160717010498,6.9035844802856445,340,0.0003
