rollout/ep_rew_mean,time/time_elapsed,time/total_timesteps,time/iterations,time/fps,rollout/ep_len_mean,train/policy_gradient_loss,train/loss,train/approx_kl,train/std,train/entropy_loss,train/clip_range,train/value_loss,train/n_updates,train/learning_rate,train/explained_variance,train/clip_fraction
441.56962981,1711,827392,101,483,760.19,-0.03481466012381133,3.647793769836426,0.014634395,1.2015663385391235,-19.199038797616957,0.2,11.201897997409105,1000,0.0003,0.8610215187072754,0.1831298828125
438.00986957999993,1723,835584,102,484,752.67,-0.038642053079092874,3.1661555767059326,0.021888439,1.202390432357788,-19.21461713910103,0.2,9.40267734825611,1010,0.0003,0.830608069896698,0.24888916015625
461.65755617,1736,843776,103,485,789.21,-0.037809818216919665,3.904601812362671,0.02014019,1.2074118852615356,-19.249465984106063,0.2,8.83281576782465,1020,0.0003,0.8517013192176819,0.23359375
453.74953519,1749,851968,104,486,775.79,-0.03400030253833393,4.027035236358643,0.038371257,1.2119899988174438,-19.302886122465132,0.2,5.022200333699584,1030,0.0003,0.8646818399429321,0.381640625
453.1345465800001,1762,860160,105,488,772.9,-0.034227789106080306,2.773622512817383,0.019434841,1.2143313884735107,-19.32728545665741,0.2,7.455138583481312,1040,0.0003,0.8487132787704468,0.21807861328125
450.90818722999995,1775,868352,106,489,766.74,-0.038243582794893885,1.9018373489379883,0.022470042,1.2179903984069824,-19.35392416715622,0.2,7.050676818192005,1050,0.0003,0.8867611885070801,0.257861328125
452.52845458,1787,876544,107,490,768.2,-0.03940863100142451,2.0878965854644775,0.029662669,1.223708987236023,-19.406397849321365,0.2,5.903945258259773,1060,0.0003,0.8722357153892517,0.29490966796875
458.0460886600001,1800,884736,108,491,775.76,-0.02583130060011172,0.5943813323974609,0.04377582,1.2319999933242798,-19.485603660345078,0.2,4.965965819358826,1070,0.0003,0.8015544414520264,0.43426513671875
452.12631771,1813,892928,109,492,764.34,-0.03178844943176955,4.060623645782471,0.021044139,1.2359155416488647,-19.53213387131691,0.2,7.7720516353845595,1080,0.0003,0.8416762948036194,0.23492431640625
453.83510487,1825,901120,110,493,766.38,-0.03518163656735851,6.652704238891602,0.012306223,1.2364832162857056,-19.54774984717369,0.2,20.112896591424942,1090,0.0003,0.8754808902740479,0.16171875
442.40050725000003,1838,909312,111,494,746.94,-0.03826832848862978,3.5941972732543945,0.023098629,1.2389572858810425,-19.57424130439758,0.2,7.856639489531517,1100,0.0003,0.8801630735397339,0.2469970703125
437.58828135000005,1851,917504,112,495,737.54,-0.03845491251195199,2.9284777641296387,0.019300658,1.241068720817566,-19.59552929401398,0.2,7.913724213093519,1110,0.0003,0.8978090882301331,0.22845458984375
436.99950245000014,1864,925696,113,496,735.35,-0.03539941363123944,7.907772064208984,0.017906424,1.2454451322555542,-19.62543379664421,0.2,13.983171148598194,1120,0.0003,0.842802882194519,0.21904296875
447.40340459,1876,933888,114,497,750.69,-0.0366619667125633,2.0556979179382324,0.019920498,1.2473618984222412,-19.651582860946654,0.2,10.247860715538263,1130,0.0003,0.8794682621955872,0.231494140625
439.34881760999997,1889,942080,115,498,736.98,-0.032742844234599035,2.8527679443359375,0.034373157,1.2555872201919556,-19.7133648455143,0.2,5.1933303032070395,1140,0.0003,0.8120536804199219,0.3236328125
433.18969839000005,1902,950272,116,499,726.9,-0.03293585886349319,3.549833297729492,0.022115018,1.2623865604400635,-19.777801817655565,0.2,8.100463401526213,1150,0.0003,0.8187642097473145,0.2432373046875
446.36953074999997,1914,958464,117,500,746.88,-0.035320323517953514,1.7685943841934204,0.025786858,1.2666079998016357,-19.835548609495163,0.2,5.946185337007046,1160,0.0003,0.8829622864723206,0.271484375
460.94069302,1927,966656,118,501,770.1,-0.03525308546668384,3.396212577819824,0.018913656,1.2719101905822754,-19.879253214597703,0.2,9.20073878839612,1170,0.0003,0.8782682418823242,0.2400634765625
473.50284961000006,1939,974848,119,502,790.86,-0.03471800645784242,1.8307936191558838,0.023324456,1.2739181518554688,-19.9093745470047,0.2,7.0452003590762615,1180,0.0003,0.8425902724266052,0.2481689453125
471.2529151099999,1952,983040,120,503,785.78,-0.03591391043009935,1.7880340814590454,0.029996432,1.279240369796753,-19.948463517427445,0.2,7.132178699225188,1190,0.0003,0.8220624923706055,0.32176513671875
471.16778853000005,1965,991232,121,504,783.77,-0.03283255585556617,2.1671690940856934,0.022610884,1.282081127166748,-19.988515907526015,0.2,7.661434485763311,1200,0.0003,0.8864964246749878,0.281884765625
476.97812704999996,1977,999424,122,505,792.46,-0.03809111793816555,6.9027814865112305,0.023916313,1.2837774753570557,-20.0013301551342,0.2,8.907840543240308,1210,0.0003,0.9033095240592957,0.26212158203125
472.68937983,1990,1007616,123,506,785.92,-0.03864602910180111,2.34324312210083,0.027132673,1.2875022888183594,-20.029132544994354,0.2,7.286076167225838,1220,0.0003,0.8397247791290283,0.2885498046875
471.2244887,2002,1015808,124,507,783.82,-0.03615746928044246,2.4617345333099365,0.020581275,1.2892388105392456,-20.049260401725768,0.2,10.144727900624275,1230,0.0003,0.8321964144706726,0.237060546875
471.14698322000004,2015,1024000,125,508,782.43,-0.03680157149210572,3.6857757568359375,0.018464513,1.2908637523651123,-20.068541401624678,0.2,11.203962670266629,1240,0.0003,0.8741817474365234,0.22401123046875
479.71396486,2027,1032192,126,509,794.44,-0.03712365996470908,6.786299228668213,0.020806147,1.295866847038269,-20.09400376677513,0.2,12.911776761710644,1250,0.0003,0.8330764770507812,0.2532958984375
487.65292981,2040,1040384,127,509,806.44,-0.029815246941143413,1.5783300399780273,0.040799227,1.3053911924362183,-20.18019657731056,0.2,3.503786963224411,1260,0.0003,0.8899620175361633,0.41768798828125
484.75457685000003,2052,1048576,128,510,798.54,-0.034139508919543,3.1035258769989014,0.01784442,1.3096855878829956,-20.222681909799576,0.2,10.092124509066343,1270,0.0003,0.8485918641090393,0.219775390625
482.72662401,2064,1056768,129,511,792.0,-0.03736778683451121,2.203911542892456,0.028022433,1.316816806793213,-20.280284529924394,0.2,6.753523658215999,1280,0.0003,0.8893753290176392,0.317138671875
